Account,Service,ID,Type,ARN,Region
270579433622,backup,3cbda7da-a82d-45dd-a460-758048693c62,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:3cbda7da-a82d-45dd-a460-758048693c62,us-west-2
270579433622,backup,ca29a286-b3f6-4fdc-a27e-f28370d97ac6,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:ca29a286-b3f6-4fdc-a27e-f28370d97ac6,us-west-2
270579433622,backup,006cd47a-65b0-4cc7-901e-5f9f37c30bf8,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:006cd47a-65b0-4cc7-901e-5f9f37c30bf8,us-west-2
270579433622,backup,f43385f1-7924-4e1c-ae8d-f98a5ea59a60,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:f43385f1-7924-4e1c-ae8d-f98a5ea59a60,us-west-2
270579433622,backup,6fcdebdd-011e-4a2f-b5f7-9b15061b73aa,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:6fcdebdd-011e-4a2f-b5f7-9b15061b73aa,us-west-2
270579433622,backup,fcb4ab22-ce7a-43b0-8208-f9811309ae3e,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:fcb4ab22-ce7a-43b0-8208-f9811309ae3e,us-west-2
270579433622,backup,4d52ac12-b7ad-4232-b309-0908a31e237b,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4d52ac12-b7ad-4232-b309-0908a31e237b,us-west-2
270579433622,backup,349771a2-cf42-4dbc-896c-25c3346a9bd4,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:349771a2-cf42-4dbc-896c-25c3346a9bd4,us-west-2
270579433622,backup,6362ab54-5741-44a8-877a-3e0c5a91787d,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:6362ab54-5741-44a8-877a-3e0c5a91787d,us-west-2
270579433622,backup,bfabf5d5-5a8e-45a0-8abd-7a69f8570284,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:bfabf5d5-5a8e-45a0-8abd-7a69f8570284,us-west-2
270579433622,backup,dbb8a8e5-8859-4668-b557-bdf5840c12d3,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:dbb8a8e5-8859-4668-b557-bdf5840c12d3,us-west-2
270579433622,backup,ba81683e-d0a7-4de8-817e-4e2faac97f81,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:ba81683e-d0a7-4de8-817e-4e2faac97f81,us-west-2
270579433622,backup,57e59188-745b-4a37-bd6d-62c1b86652ff,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:57e59188-745b-4a37-bd6d-62c1b86652ff,us-west-2
270579433622,backup,b2b48a8a-992b-47d8-ad88-64e386fea9c8,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b2b48a8a-992b-47d8-ad88-64e386fea9c8,us-west-2
270579433622,backup,6e73a778-0e39-45e5-9f57-b8ccec25af7e,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:6e73a778-0e39-45e5-9f57-b8ccec25af7e,us-west-2
270579433622,backup,a9f0b6c2-b707-4f93-b855-bc85b6227799,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:a9f0b6c2-b707-4f93-b855-bc85b6227799,us-west-2
270579433622,backup,8fbc4d94-83d9-4bbb-8753-defc750b14f5,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:8fbc4d94-83d9-4bbb-8753-defc750b14f5,us-west-2
270579433622,backup,cf628b83-eb24-4dbe-aa67-a49aac9559ce,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:cf628b83-eb24-4dbe-aa67-a49aac9559ce,us-west-2
270579433622,backup,8e1196e8-ba07-454f-9d55-cd80022224a3,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:8e1196e8-ba07-454f-9d55-cd80022224a3,us-west-2
270579433622,backup,de589047-1afc-4f58-ad52-24c65b302085,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:de589047-1afc-4f58-ad52-24c65b302085,us-west-2
270579433622,backup,9ab2f98a-b7af-4c26-bb54-fc93209b799c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:9ab2f98a-b7af-4c26-bb54-fc93209b799c,us-west-2
270579433622,backup,e20394e1-d885-49fe-82e4-6649092003d8,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e20394e1-d885-49fe-82e4-6649092003d8,us-west-2
270579433622,backup,f1127feb-b21a-41b1-8850-91a665b6ccdf,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:f1127feb-b21a-41b1-8850-91a665b6ccdf,us-west-2
270579433622,backup,4c5ae91d-bece-41f8-910e-f30983ed2063,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4c5ae91d-bece-41f8-910e-f30983ed2063,us-west-2
270579433622,backup,06b574c0-3d12-4040-b6b2-b267f0bb60dc,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:06b574c0-3d12-4040-b6b2-b267f0bb60dc,us-west-2
270579433622,backup,a43e3457-6dfb-41ac-bd85-ca5a163fae9a,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:a43e3457-6dfb-41ac-bd85-ca5a163fae9a,us-west-2
270579433622,backup,d6a20172-bc47-44f3-ab1f-963673675837,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d6a20172-bc47-44f3-ab1f-963673675837,us-west-2
270579433622,backup,d0c4a9f1-ce55-4ff5-abe0-73d8d47663ae,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d0c4a9f1-ce55-4ff5-abe0-73d8d47663ae,us-west-2
270579433622,backup,d8218054-abd8-4c20-b7d4-b21a0636f799,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d8218054-abd8-4c20-b7d4-b21a0636f799,us-west-2
270579433622,backup,b1edfd5e-c13c-42a7-b609-7280da9b295e,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b1edfd5e-c13c-42a7-b609-7280da9b295e,us-west-2
270579433622,backup,92f9bf7c-64a6-4cb8-9820-9a133a5ffbbe,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:92f9bf7c-64a6-4cb8-9820-9a133a5ffbbe,us-west-2
270579433622,backup,c598cc0b-5388-455a-a60b-01b8011d473e,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:c598cc0b-5388-455a-a60b-01b8011d473e,us-west-2
270579433622,backup,169d8baf-105a-4ce6-a103-18ffa3602014,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:169d8baf-105a-4ce6-a103-18ffa3602014,us-west-2
270579433622,backup,eb5e6b66-b50b-4b37-953a-655bf74664a0,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:eb5e6b66-b50b-4b37-953a-655bf74664a0,us-west-2
270579433622,backup,5fce67b0-d33d-42ea-b4ed-dc203e2cb38f,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:5fce67b0-d33d-42ea-b4ed-dc203e2cb38f,us-west-2
270579433622,backup,da0e914d-86bc-4861-abf9-f3f3afe0b801,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:da0e914d-86bc-4861-abf9-f3f3afe0b801,us-west-2
270579433622,backup,cdb13bcc-223d-428a-b823-9628c849ccea,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:cdb13bcc-223d-428a-b823-9628c849ccea,us-west-2
270579433622,backup,d9029f01-68d2-48d4-8a03-f4bb849288c9,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d9029f01-68d2-48d4-8a03-f4bb849288c9,us-west-2
270579433622,backup,08dc5eee-76a0-4665-8922-75be2161cebe,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:08dc5eee-76a0-4665-8922-75be2161cebe,us-west-2
270579433622,backup,a46d4ed5-490f-4ca4-834f-a1939c41276d,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:a46d4ed5-490f-4ca4-834f-a1939c41276d,us-west-2
270579433622,backup,d06b5d27-6629-4367-8f6b-aaa408bb5337,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d06b5d27-6629-4367-8f6b-aaa408bb5337,us-west-2
270579433622,backup,01f18c4c-b8f6-47d4-8df4-cfa7946aa091,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:01f18c4c-b8f6-47d4-8df4-cfa7946aa091,us-west-2
270579433622,backup,507e7d06-0e7d-4580-b8b7-6a7339851772,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:507e7d06-0e7d-4580-b8b7-6a7339851772,us-west-2
270579433622,backup,738e54e9-1aa2-47da-ab17-92a142997839,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:738e54e9-1aa2-47da-ab17-92a142997839,us-west-2
270579433622,backup,1ec1e7fc-64c9-4698-85ca-d364793b554c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:1ec1e7fc-64c9-4698-85ca-d364793b554c,us-west-2
270579433622,backup,4586bcec-180e-41b8-8484-637ba6e69cd8,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4586bcec-180e-41b8-8484-637ba6e69cd8,us-west-2
270579433622,backup,dcca2de0-12d7-46b6-988e-bd19b73c2d54,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:dcca2de0-12d7-46b6-988e-bd19b73c2d54,us-west-2
270579433622,backup,9b981d3c-f95c-43c7-954e-dc605fe5c452,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:9b981d3c-f95c-43c7-954e-dc605fe5c452,us-west-2
270579433622,backup,b14f476f-dac9-40ac-b613-7b4ef8d51744,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b14f476f-dac9-40ac-b613-7b4ef8d51744,us-west-2
270579433622,backup,66fde6c3-1bcd-4d47-af21-e88509503289,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:66fde6c3-1bcd-4d47-af21-e88509503289,us-west-2
270579433622,backup,bbef15c9-7365-4aab-abd4-88ca9bb2bf24,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:bbef15c9-7365-4aab-abd4-88ca9bb2bf24,us-west-2
270579433622,backup,0e2b33cd-26a3-4ead-9537-eec3afa18fe1,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:0e2b33cd-26a3-4ead-9537-eec3afa18fe1,us-west-2
270579433622,backup,edb61814-d7ae-4528-b421-3269a3ddde77,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:edb61814-d7ae-4528-b421-3269a3ddde77,us-west-2
270579433622,backup,4a5dbcb5-4118-40c8-9129-f0af2a4aaaca,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4a5dbcb5-4118-40c8-9129-f0af2a4aaaca,us-west-2
270579433622,backup,7235cd15-f2e9-46d0-b4b1-820d8b696d54,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:7235cd15-f2e9-46d0-b4b1-820d8b696d54,us-west-2
270579433622,backup,ae9d347e-a0e9-4718-b255-42bbcae9e462,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:ae9d347e-a0e9-4718-b255-42bbcae9e462,us-west-2
270579433622,backup,4d9c5b6c-8067-428e-adee-0510bfbf666f,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4d9c5b6c-8067-428e-adee-0510bfbf666f,us-west-2
270579433622,backup,aada7502-bcdf-4113-a149-d971ee0aa002,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:aada7502-bcdf-4113-a149-d971ee0aa002,us-west-2
270579433622,backup,5930e642-7535-4173-990e-230d5470c0ec,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:5930e642-7535-4173-990e-230d5470c0ec,us-west-2
270579433622,backup,f19dd69d-6e3f-4d9e-b3e9-653271c13031,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:f19dd69d-6e3f-4d9e-b3e9-653271c13031,us-west-2
270579433622,backup,c4fabddb-e834-4c83-a3ee-7794068d5d84,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:c4fabddb-e834-4c83-a3ee-7794068d5d84,us-west-2
270579433622,backup,440057af-df90-41a8-8edb-9d9300c53ab8,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:440057af-df90-41a8-8edb-9d9300c53ab8,us-west-2
270579433622,backup,44175dda-764c-4657-a478-bbde5f64eeec,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:44175dda-764c-4657-a478-bbde5f64eeec,us-west-2
270579433622,backup,6bfb9810-64b8-4def-b6c4-5b596b244c4b,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:6bfb9810-64b8-4def-b6c4-5b596b244c4b,us-west-2
270579433622,backup,bdf80ff0-c350-4153-a589-b851582f1fe1,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:bdf80ff0-c350-4153-a589-b851582f1fe1,us-west-2
270579433622,backup,301e0901-c8b1-40ca-b2f8-f15f2d3a620c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:301e0901-c8b1-40ca-b2f8-f15f2d3a620c,us-west-2
270579433622,backup,82c67ef7-fc10-4ef9-8036-17810a1eaa86,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:82c67ef7-fc10-4ef9-8036-17810a1eaa86,us-west-2
270579433622,backup,8a0749cf-b4f2-445d-9da6-64d77495f3ab,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:8a0749cf-b4f2-445d-9da6-64d77495f3ab,us-west-2
270579433622,backup,ff5472c8-b4bb-4696-b6be-9ac926c69025,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:ff5472c8-b4bb-4696-b6be-9ac926c69025,us-west-2
270579433622,backup,e2db16b1-64e1-483c-87a9-132499af9b4f,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e2db16b1-64e1-483c-87a9-132499af9b4f,us-west-2
270579433622,backup,5d167018-ad18-483b-aba7-14ae27461ad1,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:5d167018-ad18-483b-aba7-14ae27461ad1,us-west-2
270579433622,backup,00191e63-f892-4d68-af25-3a93a9f2baf4,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:00191e63-f892-4d68-af25-3a93a9f2baf4,us-west-2
270579433622,backup,e18f2ca7-7777-4c41-83ef-9d7513dc2620,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e18f2ca7-7777-4c41-83ef-9d7513dc2620,us-west-2
270579433622,backup,3e3a3e17-3141-4031-b57a-ddbce4143f88,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:3e3a3e17-3141-4031-b57a-ddbce4143f88,us-west-2
270579433622,backup,8ee3838d-8b60-4cf5-9847-b5681e74aa93,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:8ee3838d-8b60-4cf5-9847-b5681e74aa93,us-west-2
270579433622,backup,d2404a87-ea6b-4aa6-ab36-56478e104596,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d2404a87-ea6b-4aa6-ab36-56478e104596,us-west-2
270579433622,backup,1330a600-fab5-47f7-9e97-5482ad32e9f2,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:1330a600-fab5-47f7-9e97-5482ad32e9f2,us-west-2
270579433622,backup,bbeb8d26-e2b8-4648-986f-f2b8d605b20d,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:bbeb8d26-e2b8-4648-986f-f2b8d605b20d,us-west-2
270579433622,backup,b584de9b-ddbd-4f2b-b438-f04b97159665,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b584de9b-ddbd-4f2b-b438-f04b97159665,us-west-2
270579433622,backup,d332c195-2f4b-4826-9bf6-3fb16edd636e,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d332c195-2f4b-4826-9bf6-3fb16edd636e,us-west-2
270579433622,backup,aa19b74f-ba25-4d5c-b052-314cc0817b92,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:aa19b74f-ba25-4d5c-b052-314cc0817b92,us-west-2
270579433622,backup,59007abd-8f36-4179-81cd-eb9ccbad16e8,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:59007abd-8f36-4179-81cd-eb9ccbad16e8,us-west-2
270579433622,backup,0a3cbc98-c44d-4b38-b4b0-7062100e145f,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:0a3cbc98-c44d-4b38-b4b0-7062100e145f,us-west-2
270579433622,backup,4673e53c-f8d1-434d-b412-1323552651e1,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4673e53c-f8d1-434d-b412-1323552651e1,us-west-2
270579433622,backup,299a683c-8871-4adb-bef2-9a9f7e91aa90,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:299a683c-8871-4adb-bef2-9a9f7e91aa90,us-west-2
270579433622,backup,bc930ad8-14db-409e-bd8f-3f2f2abf1948,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:bc930ad8-14db-409e-bd8f-3f2f2abf1948,us-west-2
270579433622,backup,8f699bf8-4a14-4919-a8ef-483c982e32e9,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:8f699bf8-4a14-4919-a8ef-483c982e32e9,us-west-2
270579433622,backup,e4065cb1-6197-478e-ae54-96a399777ff4,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:e4065cb1-6197-478e-ae54-96a399777ff4,us-west-2
270579433622,backup,a15a8c45-946f-4d96-adbf-8d17fc31b66d,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:a15a8c45-946f-4d96-adbf-8d17fc31b66d,us-west-2
270579433622,backup,0c18806d-940f-49b5-9f4e-6455b982a579,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:0c18806d-940f-49b5-9f4e-6455b982a579,us-west-2
270579433622,backup,975f3e46-da50-4a09-8a70-22a48f3e9574,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:975f3e46-da50-4a09-8a70-22a48f3e9574,us-west-2
270579433622,backup,be56529a-1e7d-4522-a757-36a1eb018524,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:be56529a-1e7d-4522-a757-36a1eb018524,us-west-2
270579433622,backup,250e156a-f20c-4205-9b15-0ac811ee0089,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:250e156a-f20c-4205-9b15-0ac811ee0089,us-west-2
270579433622,backup,ce4deeaf-9c70-4c38-a60f-173080d4341b,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:ce4deeaf-9c70-4c38-a60f-173080d4341b,us-west-2
270579433622,backup,ee52665b-80c9-4728-8c67-e254043aaf0a,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:ee52665b-80c9-4728-8c67-e254043aaf0a,us-west-2
270579433622,backup,5d34068e-bbc4-4736-aa42-fbcee2dd2a44,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:5d34068e-bbc4-4736-aa42-fbcee2dd2a44,us-west-2
270579433622,backup,932b959b-4dd4-4b84-a627-de30f9383f48,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:932b959b-4dd4-4b84-a627-de30f9383f48,us-west-2
270579433622,backup,4ed93b32-eb96-41d5-a581-0d3066264d61,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4ed93b32-eb96-41d5-a581-0d3066264d61,us-west-2
270579433622,backup,f5e2ccfb-66bf-4c27-8e34-ec21a1a50598,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:f5e2ccfb-66bf-4c27-8e34-ec21a1a50598,us-west-2
270579433622,backup,95ef9348-eb2f-41c0-a703-589530e5668b,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:95ef9348-eb2f-41c0-a703-589530e5668b,us-west-2
270579433622,backup,c0088725-fc29-4561-a953-1643e51e6024,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:c0088725-fc29-4561-a953-1643e51e6024,us-west-2
270579433622,backup,10c93852-cc37-4cea-ac83-0ad24c49fbff,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:10c93852-cc37-4cea-ac83-0ad24c49fbff,us-west-2
270579433622,backup,7f6002ee-34d4-4149-b84e-f96ec835faf8,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:7f6002ee-34d4-4149-b84e-f96ec835faf8,us-west-2
270579433622,backup,b24407c8-dfc2-47c8-942f-af3c0d9f2d79,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b24407c8-dfc2-47c8-942f-af3c0d9f2d79,us-west-2
270579433622,backup,5873ed13-146a-42e7-955a-f216c41f3f1a,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:5873ed13-146a-42e7-955a-f216c41f3f1a,us-west-2
270579433622,backup,5d0bebad-7c2c-425f-9878-1932577b9815,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:5d0bebad-7c2c-425f-9878-1932577b9815,us-west-2
270579433622,backup,f1ed1a90-b2d8-4f62-9bef-a9f19b088c48,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:f1ed1a90-b2d8-4f62-9bef-a9f19b088c48,us-west-2
270579433622,backup,54c538a9-f983-4cb6-9e57-674c985e6b82,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:54c538a9-f983-4cb6-9e57-674c985e6b82,us-west-2
270579433622,backup,4ff5b2e9-d77c-4674-8411-059abd572bcf,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4ff5b2e9-d77c-4674-8411-059abd572bcf,us-west-2
270579433622,backup,2dd9c9c6-2666-4446-ae52-fb42a8711fca,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:2dd9c9c6-2666-4446-ae52-fb42a8711fca,us-west-2
270579433622,backup,af0ed05d-cc63-4791-b1a1-a644b3374bb7,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:af0ed05d-cc63-4791-b1a1-a644b3374bb7,us-west-2
270579433622,backup,b3f92fe8-864b-418e-b844-68d23cb887f4,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b3f92fe8-864b-418e-b844-68d23cb887f4,us-west-2
270579433622,backup,13d86505-c5db-4111-b656-eb12740f21b6,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:13d86505-c5db-4111-b656-eb12740f21b6,us-west-2
270579433622,backup,798d352c-be99-4da9-8f3a-a134175a8d9e,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:798d352c-be99-4da9-8f3a-a134175a8d9e,us-west-2
270579433622,backup,5c15d80e-c7bf-4c81-895b-75a8bb63c02c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:5c15d80e-c7bf-4c81-895b-75a8bb63c02c,us-west-2
270579433622,backup,cd69fcbd-7591-4e1c-befc-3cf4f63ccab6,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:cd69fcbd-7591-4e1c-befc-3cf4f63ccab6,us-west-2
270579433622,backup,02046121-de0b-4444-9182-2f0b1fe73ec5,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:02046121-de0b-4444-9182-2f0b1fe73ec5,us-west-2
270579433622,backup,944c714c-57a4-427a-a8bd-4d04296a2f52,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:944c714c-57a4-427a-a8bd-4d04296a2f52,us-west-2
270579433622,backup,d12f97ec-6a29-4c82-b760-e87919c598c4,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:d12f97ec-6a29-4c82-b760-e87919c598c4,us-west-2
270579433622,backup,b736ecdf-5e8e-43b2-884f-178a71fe02e2,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b736ecdf-5e8e-43b2-884f-178a71fe02e2,us-west-2
270579433622,backup,98e68d75-9ba6-4140-8219-5cb49341c35c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:98e68d75-9ba6-4140-8219-5cb49341c35c,us-west-2
270579433622,backup,8da26123-4731-4b57-b9c3-bb0844423953,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:8da26123-4731-4b57-b9c3-bb0844423953,us-west-2
270579433622,backup,b0c3fc58-7ef9-4a11-a412-496fc5a4cb5f,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b0c3fc58-7ef9-4a11-a412-496fc5a4cb5f,us-west-2
270579433622,backup,aca83a4c-c8e6-48ca-bcc8-c1b7ff970314,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:aca83a4c-c8e6-48ca-bcc8-c1b7ff970314,us-west-2
270579433622,backup,34fdd219-714f-4282-ab54-d8c7d8abc308,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:34fdd219-714f-4282-ab54-d8c7d8abc308,us-west-2
270579433622,backup,1c198741-313e-4f31-9993-b7c0f71d8117,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:1c198741-313e-4f31-9993-b7c0f71d8117,us-west-2
270579433622,backup,4fff608f-eaae-4f22-9eb0-8c79cabe053f,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:4fff608f-eaae-4f22-9eb0-8c79cabe053f,us-west-2
270579433622,backup,c0c649fb-b4a6-4978-a6ab-95a67d09332c,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:c0c649fb-b4a6-4978-a6ab-95a67d09332c,us-west-2
270579433622,backup,b32afe79-63b4-4939-9eed-e04cf841c345,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:b32afe79-63b4-4939-9eed-e04cf841c345,us-west-2
270579433622,backup,932a52db-417e-42a6-b2a7-4976a424acae,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:932a52db-417e-42a6-b2a7-4976a424acae,us-west-2
270579433622,backup,12485e2b-3483-4683-9a40-18a9d6ab27d9,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:12485e2b-3483-4683-9a40-18a9d6ab27d9,us-west-2
270579433622,backup,169a8733-f14f-4f67-a085-cf43210c23f0,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:169a8733-f14f-4f67-a085-cf43210c23f0,us-west-2
270579433622,backup,ea49ef9a-7de9-4190-8b5c-04413ffce039,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:ea49ef9a-7de9-4190-8b5c-04413ffce039,us-west-2
270579433622,backup,aaacbc4e-ad67-4bc3-85cb-3acca06752a9,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:aaacbc4e-ad67-4bc3-85cb-3acca06752a9,us-west-2
270579433622,backup,fa7c82c1-0974-49ff-8c59-115a73095317,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:fa7c82c1-0974-49ff-8c59-115a73095317,us-west-2
270579433622,backup,f9878c6e-c457-4728-af1d-37b9ce18ce68,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:f9878c6e-c457-4728-af1d-37b9ce18ce68,us-west-2
270579433622,backup,2f52b8d6-b54d-4834-8b91-74f2aaf013c2,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:2f52b8d6-b54d-4834-8b91-74f2aaf013c2,us-west-2
270579433622,backup,57d6714c-bad4-4208-b5fb-8a8b2cf70eb4,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:57d6714c-bad4-4208-b5fb-8a8b2cf70eb4,us-west-2
270579433622,backup,6429f130-04ad-43b9-8a2b-1f45ce04c5c5,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:6429f130-04ad-43b9-8a2b-1f45ce04c5c5,us-west-2
270579433622,backup,47a573ff-603e-4bfe-8ec1-3f9bb8378919,recovery-point,arn:aws:backup:us-west-2:270579433622:recovery-point:47a573ff-603e-4bfe-8ec1-3f9bb8378919,us-west-2
